_id,Collection_date,forcens_lat,forcens_long,ind_area,ind_area_log,ind_diam,IRN,Lat_decimal,Long_decimal,num_neighb_300km,ocean,pp_value,rel_abund_median_300km,rel_abund_nearest,Sea_Depth_meters,species,title_abbrev,tmn_0m,total_ind,Vessel,ZF_PF_no_
2298,07/06/1956,-27.37,168.59,83258.25,11.3297,376.3706,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2287,09/09/1958,-20.96667,-174.4333,82539.36,11.32103,346.7294,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2257,20/09/1897,-15.15,-176.49,134971.8,11.81282,487.5108,5465296,-13.17167,-175.6883,1,Pacific,289.0364,0.3822938,0.3822938,-3952,ruber,G. ruber,28.372,19,HMS Penguin,6296
2175,16/04/1891,-26.96667,111.3333,91192.68,11.42073,386.2855,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2093,25/04/1934,8.116667,62.78333,65778.54,11.09405,318.8467,5465279,7.19333,63.0425,5,Indian,633.6131,0.1586538,0.2736573,-4346,ruber,G. ruber,28.125,14,HEMS Mabahiss,6279
2304,07/06/1956,-27.37,168.59,109963.7,11.60791,429.2813,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2290,09/09/1958,-20.96667,-174.4333,95745.66,11.46945,365.3229,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2273,26/08/1889,-15.15,-176.49,100232.1,11.51524,383.5446,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2178,16/04/1891,-26.96667,111.3333,101343.7,11.52627,394.74,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2096,25/04/1934,8.116667,62.78333,83105.15,11.32786,364.8397,5465279,7.19333,63.0425,5,Indian,633.6131,0.1586538,0.2736573,-4346,ruber,G. ruber,28.125,14,HEMS Mabahiss,6279
2305,07/06/1956,-27.37,168.59,120594,11.70018,446.161,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2295,09/09/1958,-20.96667,-174.4333,125100.4,11.73687,446.34,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2282,26/08/1889,-15.15,-176.49,170849.8,12.04854,533.1618,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2180,16/04/1891,-26.96667,111.3333,114343.6,11.64696,422.632,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2098,25/04/1934,8.116667,62.78333,93049.82,11.44089,380.0665,5465279,7.19333,63.0425,5,Indian,633.6131,0.1586538,0.2736573,-4346,ruber,G. ruber,28.125,14,HEMS Mabahiss,6279
2306,07/06/1956,-27.37,168.59,122903.8,11.71916,461.6182,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2300,07/06/1956,-27.37,168.59,101010.9,11.52298,406.2742,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2285,09/09/1958,-20.96667,-174.4333,50941.43,10.83843,269.9647,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2181,16/04/1891,-26.96667,111.3333,106362.6,11.57461,428.5131,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2113,31/10/1887,-20.58,63.533,89521.92,11.40224,380.1978,5465280,-19.56667,64.63333,4,Indian,276.6555,0.5026288,0.5640327,-2708,ruber,G. ruber,27.025,11,HMS Egeria,6280
2312,16/05/1955,-34,172,86706.27,11.37028,379.2512,5465300,-33.88333,173.8333,2,Pacific,367.9195,0,0,-2464,ruber,G. ruber,19.643,10,HMNZS Lachlan,6300
2317,16/05/1955,-34,172,115055.9,11.65317,429.754,5465300,-33.88333,173.8333,2,Pacific,367.9195,0,0,-2464,ruber,G. ruber,19.643,10,HMNZS Lachlan,6300
2288,09/09/1958,-20.96667,-174.4333,74571.65,11.21952,349.3781,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2182,16/04/1891,-26.96667,111.3333,129154.1,11.76876,432.7638,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2121,31/07/2005,-12.3,64.73333,144670.2,11.88221,490.5326,5465281,-12.11667,64.125,5,Indian,410.9045,0.2336449,0.1377246,-3322,ruber,G. ruber,27.745,5,HMS Sealark,6281
2322,19/08/1956,-39.767,167.75,89834.77,11.40573,378.777,5465301,-39.76667,167.75,1,Pacific,315.7472,0,0,-1137,ruber,G. ruber,17.603,7,RNZFA Tui,6301
2332,03/05/1959,-9.75,-34.4,127856.1,11.75866,448.6604,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2291,09/09/1958,-20.96667,-174.4333,98867.51,11.50154,387.0774,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2185,16/04/1891,-26.96667,111.3333,142513.5,11.86719,469.5671,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2133,12/11/2005,-2.833333,67.71667,90733.39,11.41568,377.0774,5465283,-2.70167,67.38333,4,Indian,485.1099,0.2872274,0.3568182,-3594,ruber,G. ruber,29.326,10,HMS Sealark,6283
2323,19/08/1956,-39.767,167.75,85827.62,11.3601,391.4294,5465301,-39.76667,167.75,1,Pacific,315.7472,0,0,-1137,ruber,G. ruber,17.603,7,RNZFA Tui,6301
2333,03/05/1959,-9.75,-34.4,135371.2,11.81578,450.3708,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2292,09/09/1958,-20.96667,-174.4333,101377,11.5266,403.9987,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2187,16/04/1891,-26.96667,111.3333,128528.4,11.76391,478.136,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2134,12/11/2005,-2.833333,67.71667,88756.44,11.39365,379.8563,5465283,-2.70167,67.38333,4,Indian,485.1099,0.2872274,0.3568182,-3594,ruber,G. ruber,29.326,10,HMS Sealark,6283
2324,19/08/1956,-39.767,167.75,100278.7,11.51571,410.8361,5465301,-39.76667,167.75,1,Pacific,315.7472,0,0,-1137,ruber,G. ruber,17.603,7,RNZFA Tui,6301
2336,03/05/1959,-9.75,-34.4,152970.7,11.938,489.5818,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2302,07/06/1956,-27.37,168.59,114124,11.64504,416.0125,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2192,16/04/1891,-28.41667,112.2833,67815.4,11.12454,330.6026,5465290,-28.00833,112.4583,23,Indian,387.9175,0.1963134,0.1246924,-1206,ruber,G. ruber,22.091,19,HMS Penguin,6290
2137,12/11/2005,-2.833333,67.71667,107760.5,11.58767,414.1282,5465283,-2.70167,67.38333,4,Indian,485.1099,0.2872274,0.3568182,-3594,ruber,G. ruber,29.326,10,HMS Sealark,6283
2327,03/05/1959,-9.75,-34.4,97988.86,11.49261,392.3806,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2338,03/05/1959,-9.75,-34.4,136176.6,11.82171,492.3205,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2303,07/06/1956,-27.37,168.59,114916.1,11.65196,425.9501,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2194,16/04/1891,-28.41667,112.2833,79563.95,11.28432,349.6352,5465290,-28.00833,112.4583,23,Indian,387.9175,0.1963134,0.1246924,-1206,ruber,G. ruber,22.091,19,HMS Penguin,6290
2145,12/11/1887,-22.4,57.633,27084.89,10.20673,199.8793,5465286,-23.23472,56.30417,2,Indian,312.1701,0.4955161,0.482679,-4646,ruber,G. ruber,24.068,6,HMS Egeria,6286
2334,03/05/1959,-9.75,-34.4,142187.4,11.8649,462.8566,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2341,03/05/1959,-9.75,-34.4,189467.8,12.15197,579.8747,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2309,07/06/1956,-27.37,168.59,190206.6,12.15587,562.9428,5465299,-28.88333,170,3,Pacific,302.4433,0.2560647,0.2957317,-3021,ruber,G. ruber,23.193,14,F.N.Z.R.A.,6299
2207,16/04/1891,-28.41667,112.2833,111667.8,11.62328,427.9068,5465290,-28.00833,112.4583,23,Indian,387.9175,0.1963134,0.1246924,-1206,ruber,G. ruber,22.091,19,HMS Penguin,6290
2149,12/11/1887,-22.4,57.633,46029.01,10.73703,260.6311,5465286,-23.23472,56.30417,2,Indian,312.1701,0.4955161,0.482679,-4646,ruber,G. ruber,24.068,6,HMS Egeria,6286
2337,03/05/1959,-9.75,-34.4,159267.7,11.97834,491.319,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2342,03/05/1959,-9.75,-34.4,229053.4,12.34171,593.7925,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2314,16/05/1955,-34,172,103267.4,11.54508,393.6847,5465300,-33.88333,173.8333,2,Pacific,367.9195,0,0,-2464,ruber,G. ruber,19.643,10,HMNZS Lachlan,6300
2216,11/03/1875,1.266667,149.2,74178.92,11.21424,349.6352,5465292,-0.7,147,1,Pacific,525.2136,0.2857143,0.2857143,-2213,ruber,G. ruber,29.046,9,HMS Challenger,6292
2153,16/11/1887,-31.85,54.1,87824.54,11.3831,368.94,5465287,-29.93333,54.1,1,Indian,261.7474,0.09821429,0.09821429,-4211,ruber,G. ruber,22.412,7,HMS Egeria,6287
2339,03/05/1959,-9.75,-34.4,167069,12.02616,535.4479,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2346,15/02/1958,-9.883333,-110.6833,332500.5,12.7144,706.6798,5465314,-9.88333,-110.6833,6,Pacific,438.3642,0.00843879,0.006877579,-2712,conglobatus,G. conglobatus,24.774,4,RV Spencer F. Baird,6314
2315,16/05/1955,-34,172,99200.33,11.5049,395.7421,5465300,-33.88333,173.8333,2,Pacific,367.9195,0,0,-2464,ruber,G. ruber,19.643,10,HMNZS Lachlan,6300
2226,05/05/1897,-15.15,-176.49,110509.6,11.61286,422.2696,5465293,-9.68333,-174.625,1,Pacific,313.9877,0.3822938,0.3822938,-4057,ruber,G. ruber,29.163,7,HMS Penguin,6293
2183,16/04/1891,-26.96667,111.3333,110676,11.61436,435.5389,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2361,21/03/1876,-24.06667,-15.11667,319500.5,12.67451,682.3893,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2348,02/02/1953,-14,-119.6,138546.3,11.83896,460.1161,5465315,-15.21833,-117.5067,1,Pacific,348.018,0.008695652,0.008695652,-3641,conglobatus,G. conglobatus,24.259,6,RV Horizon,6315
2318,16/05/1955,-34,172,128495.1,11.76365,461.6686,5465300,-33.88333,173.8333,2,Pacific,367.9195,0,0,-2464,ruber,G. ruber,19.643,10,HMNZS Lachlan,6300
2228,06/09/1897,0,-164.98,173745.4,12.06535,534.5583,5465294,1.21333,-161.8367,1,Pacific,659.8188,0.1340206,0.1340206,-4634,ruber,G. ruber,28.347,2,HMS Penguin,6294
2184,16/04/1891,-26.96667,111.3333,116333.9,11.66422,451.5295,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2366,21/03/1876,-24.06667,-15.11667,367226.9,12.81374,722.8606,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2355,21/03/1876,-24.06667,-15.11667,297840.6,12.60431,661.3059,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2320,19/08/1956,-39.767,167.75,81567.53,11.30919,357.8675,5465301,-39.76667,167.75,1,Pacific,315.7472,0,0,-1137,ruber,G. ruber,17.603,7,RNZFA Tui,6301
2230,21/05/1896,-11.52,177.25,92497.33,11.43494,375.5917,5465295,-10.21472,178.0144,3,Pacific,296.48,0.3409091,0.3768997,-4844,ruber,G. ruber,28.813,13,HMS Penguin,6295
2186,16/04/1891,-26.96667,111.3333,130831.5,11.78167,473.0977,5465289,-26.93667,111.1817,18,Indian,364.3273,0.2067986,0.2809735,-3350,ruber,G. ruber,22.57,19,HMS Penguin,6289
2369,21/03/1876,-24.06667,-15.11667,356144,12.78309,730.181,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2358,21/03/1876,-24.06667,-15.11667,310820.6,12.64697,676.8899,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2329,03/05/1959,-9.75,-34.4,130924.7,11.78238,432.0248,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2238,21/05/1896,-11.52,177.25,135058.4,11.81346,450.0825,5465295,-10.21472,178.0144,3,Pacific,296.48,0.3409091,0.3768997,-4844,ruber,G. ruber,28.813,13,HMS Penguin,6295
2195,16/04/1891,-28.41667,112.2833,80143.06,11.29157,365.0221,5465290,-28.00833,112.4583,23,Indian,387.9175,0.1963134,0.1246924,-1206,ruber,G. ruber,22.091,19,HMS Penguin,6290
2379,21/03/1876,-24.06667,-15.11667,417243.1,12.94142,789.0963,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2365,21/03/1876,-24.06667,-15.11667,343456.9,12.74682,715.9628,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2331,03/05/1959,-9.75,-34.4,134286.2,11.80773,445.5638,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2243,20/09/1897,-15.15,-176.49,71190.2,11.17311,330.6529,5465296,-13.17167,-175.6883,1,Pacific,289.0364,0.3822938,0.3822938,-3952,ruber,G. ruber,28.372,19,HMS Penguin,6296
2202,16/04/1891,-28.41667,112.2833,92756.93,11.43774,392.9824,5465290,-28.00833,112.4583,23,Indian,387.9175,0.1963134,0.1246924,-1206,ruber,G. ruber,22.091,19,HMS Penguin,6290
2380,21/03/1876,-24.06667,-15.11667,417915.4,12.94303,795.1173,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2372,21/03/1876,-24.06667,-15.11667,364304.8,12.80575,744.1858,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2343,03/05/1959,-9.75,-34.4,218889.1,12.29632,598.0983,5465307,-9.75,-34.4,4,Atlantic,334.4671,0.5849984,0.5889968,-4123,ruber,G. ruber,27.052,17,RV Vema,6307
2244,20/09/1897,-15.15,-176.49,79151.25,11.27912,348.682,5465296,-13.17167,-175.6883,1,Pacific,289.0364,0.3822938,0.3822938,-3952,ruber,G. ruber,28.372,19,HMS Penguin,6296
2210,16/04/1891,-28.41667,112.2833,114969.3,11.65242,471.5828,5465290,-28.00833,112.4583,23,Indian,387.9175,0.1963134,0.1246924,-1206,ruber,G. ruber,22.091,19,HMS Penguin,6290
2383,21/03/1876,-24.06667,-15.11667,431787.4,12.97569,805.77,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2377,21/03/1876,-24.06667,-15.11667,387841.8,12.86835,774.4299,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2351,02/02/1953,-14,-119.6,368012.4,12.81587,739.5425,5465315,-15.21833,-117.5067,1,Pacific,348.018,0.008695652,0.008695652,-3641,conglobatus,G. conglobatus,24.259,6,RV Horizon,6315
2265,26/08/1889,-15.15,-176.49,83145.09,11.32834,350.88,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2211,11/03/1875,1.266667,149.2,32776.11,10.39746,221.6549,5465292,-0.7,147,1,Pacific,525.2136,0.2857143,0.2857143,-2213,ruber,G. ruber,29.046,9,HMS Challenger,6292
2389,21/03/1876,-24.06667,-15.11667,476212.2,13.07362,853.7033,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2391,21/03/1876,-24.06667,-15.11667,495149.6,13.11262,869.4332,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2353,02/02/1953,-14,-119.6,400595.5,12.90071,784.6,5465315,-15.21833,-117.5067,1,Pacific,348.018,0.008695652,0.008695652,-3641,conglobatus,G. conglobatus,24.259,6,RV Horizon,6315
2266,26/08/1889,-15.15,-176.49,74857.87,11.22335,353.46,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2233,21/05/1896,-11.52,177.25,108159.8,11.59137,417.968,5465295,-10.21472,178.0144,3,Pacific,296.48,0.3409091,0.3768997,-4844,ruber,G. ruber,28.813,13,HMS Penguin,6295
2393,21/03/1876,-24.06667,-15.11667,497552.6,13.11746,874.8179,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2394,21/03/1876,-24.06667,-15.11667,561340.9,13.23808,951.3241,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2354,21/03/1876,-24.06667,-15.11667,217524.5,12.29007,578.8924,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2269,26/08/1889,-15.15,-176.49,83897.27,11.33735,361.0618,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2235,21/05/1896,-11.52,177.25,110403.1,11.61189,431.2615,5465295,-10.21472,178.0144,3,Pacific,296.48,0.3409091,0.3768997,-4844,ruber,G. ruber,28.813,13,HMS Penguin,6295
2412,31/10/1957,5.433,-131.316,190293.2,12.15632,524.984,5465321,5.43333,-131.3167,7,Pacific,555.1537,0,0.01010101,-3415,conglobatus,G. conglobatus,27.434,8,RV Spencer F. Baird,6321
2398,03/01/1953,-20.96667,-174.4333,253222.8,12.44202,621.7853,5465318,-19.475,-173.7333,2,Pacific,339.8895,0.02108763,0.03100775,-4347,conglobatus,G. conglobatus,24.538,7,Capricorn,6318
2357,21/03/1876,-24.06667,-15.11667,319620.4,12.67489,669.4938,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2272,26/08/1889,-15.15,-176.49,88490.18,11.39065,374.3223,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2236,21/05/1896,-11.52,177.25,114143.9,11.64522,440.8706,5465295,-10.21472,178.0144,3,Pacific,296.48,0.3409091,0.3768997,-4844,ruber,G. ruber,28.813,13,HMS Penguin,6295
2422,23/11/1957,-28.56667,-143.6667,170277.4,12.04518,497.7796,5465322,-26.31667,-147.1167,1,Pacific,146.0346,0.07843137,0.07843137,-2312,conglobatus,G. conglobatus,21.626,10,RV Spencer F. Baird,6322
2406,31/01/1953,-13.9,-125.35,219341.7,12.29839,570.3201,5465319,-13.09167,-124.28,2,Pacific,400.7639,0.02038452,0.01496259,-3456,conglobatus,G. conglobatus,25.12,5,RV Horizon,6319
2362,21/03/1876,-24.06667,-15.11667,327002.3,12.69772,688.6474,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2276,26/08/1889,-15.15,-176.49,99393.36,11.50684,409.6354,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2240,21/05/1896,-11.52,177.25,171282.5,12.05107,520.3675,5465295,-10.21472,178.0144,3,Pacific,296.48,0.3409091,0.3768997,-4844,ruber,G. ruber,28.813,13,HMS Penguin,6295
2425,23/11/1957,-28.56667,-143.6667,214123.1,12.27431,567.8638,5465322,-26.31667,-147.1167,1,Pacific,146.0346,0.07843137,0.07843137,-2312,conglobatus,G. conglobatus,21.626,10,RV Spencer F. Baird,6322
2408,01/02/1953,-14,-119.6,430762.3,12.97331,816.7361,5465320,-14.27333,-120.68,3,Pacific,375.8186,0.02580645,0.008695652,-3617,conglobatus,G. conglobatus,24.848,4,RV Horizon,6320
2363,21/03/1876,-24.06667,-15.11667,330097.5,12.70714,701.3473,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2281,26/08/1889,-15.15,-176.49,141062.4,11.85696,523.1296,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2248,20/09/1897,-15.15,-176.49,84995.57,11.35035,363.1848,5465296,-13.17167,-175.6883,1,Pacific,289.0364,0.3822938,0.3822938,-3952,ruber,G. ruber,28.372,19,HMS Penguin,6296
2427,23/11/1957,-28.56667,-143.6667,224447.2,12.3214,591.096,5465322,-26.31667,-147.1167,1,Pacific,146.0346,0.07843137,0.07843137,-2312,conglobatus,G. conglobatus,21.626,10,RV Spencer F. Baird,6322
2409,01/02/1953,-14,-119.6,475247,13.07159,836.513,5465320,-14.27333,-120.68,3,Pacific,375.8186,0.02580645,0.008695652,-3617,conglobatus,G. conglobatus,24.848,4,RV Horizon,6320
2370,21/03/1876,-24.06667,-15.11667,351744.1,12.77066,738.5112,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2283,26/08/1889,-15.15,-176.49,193448.3,12.17277,555.4435,5465297,-15.65,-179.0625,1,Pacific,308.0549,0.3822938,0.3822938,-2519,ruber,G. ruber,29.3,23,HMS Egeria,6297
2253,20/09/1897,-15.15,-176.49,112832.6,11.63366,407.7706,5465296,-13.17167,-175.6883,1,Pacific,289.0364,0.3822938,0.3822938,-3952,ruber,G. ruber,28.372,19,HMS Penguin,6296
2428,23/11/1957,-28.56667,-143.6667,335595.7,12.72366,685.1151,5465322,-26.31667,-147.1167,1,Pacific,146.0346,0.07843137,0.07843137,-2312,conglobatus,G. conglobatus,21.626,10,RV Spencer F. Baird,6322
2411,01/02/1953,-14,-119.6,558631.7,13.23325,914.8565,5465320,-14.27333,-120.68,3,Pacific,375.8186,0.02580645,0.008695652,-3617,conglobatus,G. conglobatus,24.848,4,RV Horizon,6320
2371,21/03/1876,-24.06667,-15.11667,367899.2,12.81556,742.9773,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2284,09/09/1958,-20.96667,-174.4333,37182.65,10.5236,242.904,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2256,20/09/1897,-15.15,-176.49,101956.1,11.5323,432.4099,5465296,-13.17167,-175.6883,1,Pacific,289.0364,0.3822938,0.3822938,-3952,ruber,G. ruber,28.372,19,HMS Penguin,6296
2429,23/11/1957,-28.56667,-143.6667,314388.4,12.65838,694.6863,5465322,-26.31667,-147.1167,1,Pacific,146.0346,0.07843137,0.07843137,-2312,conglobatus,G. conglobatus,21.626,10,RV Spencer F. Baird,6322
2413,31/10/1957,5.433,-131.316,250939.6,12.43297,618.4739,5465321,5.43333,-131.3167,7,Pacific,555.1537,0,0.01010101,-3415,conglobatus,G. conglobatus,27.434,8,RV Spencer F. Baird,6321
2376,21/03/1876,-24.06667,-15.11667,394158.7,12.88451,769.4198,5465316,-21.25,-14.03333,1,Atlantic,181.1255,0.007575758,0.007575758,-3740,conglobatus,G. conglobatus,22.5,42,HMS Challenger,6316
2293,09/09/1958,-20.96667,-174.4333,122830.5,11.71856,435.7833,5465298,-20.95,-175.2333,2,Pacific,636.0137,0.4278794,0.4527132,-869,ruber,G. ruber,25.579,12,RNZFA Tui,6298
2259,20/09/1897,-15.15,-176.49,147832,11.90383,503.4902,5465296,-13.17167,-175.6883,1,Pacific,289.0364,0.3822938,0.3822938,-3952,ruber,G. ruber,28.372,19,HMS Penguin,6296
2436,01/02/1958,-28.48333,-106.5,241527.5,12.39474,583.9926,5465324,-27.93333,-106.9167,2,Pacific,123.3562,0.09657615,0.1029412,-3039,conglobatus,G. conglobatus,21.385,16,RV Spencer F. Baird,6324
